,a,b,c,avg,grid_x,grid_y,grid_z,grid,n_atoms
1475,8.45035,8.45035,8.45035,8.45035,128.0,128.0,128.0,127.99999999999997,56.0
1476,5.974264,7.820767816461054,9.104515223270594,7.633182346577217,96.0,120.0,140.0,117.27177671025899,32.0
1477,9.169319030728127,9.169319030728127,12.003924320499943,10.114187460652067,140.0,140.0,180.0,152.23325222040486,52.0
1478,7.356157,7.515946,15.075821,9.982641333333333,112.0,112.0,224.0,141.11115758822575,36.0
1479,4.127654,4.127654,8.544002,5.5997699999999995,64.0,64.0,128.0,80.63494719327186,6.0
1480,6.827753,5.273966,9.13950777595216,7.080408925317386,108.0,80.0,140.0,106.54848020911206,24.0
1481,6.599659,8.426983,8.747582,7.9247413333333325,100.0,128.0,140.0,121.46355887502646,16.0
1482,7.939998,7.940994320954839,11.439322238635993,9.106771519863612,120.0,120.0,180.0,137.36570910639978,57.0
1483,5.5465851896070255,5.5465851896070255,5.5465851896070255,5.5465851896070255,84.0,84.0,84.0,83.99999999999999,10.0
1484,6.089597,10.459856,14.300351130412707,10.283268043470903,96.0,160.0,216.0,149.1471602857852,84.0
1485,8.028731250468532,9.041580359271714,10.367472,9.145927869913415,120.0,140.0,160.0,139.04106579545794,48.0
1486,11.049016976566964,11.049016976566964,6.191815,9.429949651044643,168.0,168.0,96.0,139.41085760552886,12.0
1487,6.379804465218194,6.379804465218194,6.379804465218194,6.379804465218194,96.0,96.0,96.0,95.99999999999997,10.0
1488,5.834052380430604,5.834052380430604,5.834052380430604,5.834052380430603,96.0,96.0,96.0,95.99999999999997,4.0
1489,9.998307373983858,9.998307373983858,3.953573,7.983395915989238,160.0,160.0,60.0,115.37996562459264,21.0
1490,6.435104,6.670090075400182,6.670090075400182,6.591761383600121,96.0,100.0,100.0,98.64848297321878,8.0
1491,7.870642612990505,4.144809655824016,5.8462133634882845,5.953888544100935,120.0,64.0,96.0,90.33945877257871,19.0
1492,6.547407616783761,6.547407616783761,10.57711915687996,7.8906447968158275,100.0,100.0,160.0,116.96070952851461,32.0
1493,5.776244623402042,5.776244623402042,6.020198458038489,5.857562568280858,96.0,96.0,96.0,95.99999999999997,6.0
1494,4.033142,5.945641,10.56022666057907,6.846336553526356,60.0,96.0,160.0,97.31523192917437,8.0
1495,6.633470772303515,6.633470772303515,16.03268251207667,9.766541352227899,100.0,100.0,240.0,133.88659001643387,60.0
1496,7.766330811357446,6.151663253904671,6.131845441957013,6.683279835739711,120.0,96.0,96.0,103.41286512153039,6.0
1497,4.0015917163068995,4.0015917163068995,15.095023,7.6994021442046,60.0,60.0,224.0,93.07867085802245,6.0
1498,9.96065666552261,9.93187761373372,9.730360573088594,9.874298284114976,160.0,160.0,144.0,154.47830153690072,54.0
1499,6.234456,6.243086968967355,10.358257016497804,7.611933328488386,96.0,96.0,160.0,113.82058574368197,28.0
1500,2.997324,9.407742200100564,12.106987978285517,8.170684726128693,48.0,140.0,180.0,106.54848020911206,36.0
1501,5.810848878556815,5.810848878556815,10.207997,7.2765649190378765,96.0,96.0,160.0,113.82058574368197,22.0
1502,6.037996779503779,6.037996779503779,3.8570730801710256,5.311022213059528,96.0,96.0,60.0,82.07884544048143,9.0
1503,5.15105792693598,5.15105792693598,12.732494,7.678203284623987,80.0,80.0,192.0,107.10927201314709,24.0
1504,6.262491782092652,8.540943669569307,11.729088,8.84417448388732,96.0,128.0,180.0,130.29204559655548,38.0
1505,9.496716863578591,9.496716863578591,18.368322529334705,12.453918752163963,144.0,144.0,280.0,179.73293729324413,76.0
1506,8.738598,5.125869,6.720757583277201,6.861741527759066,140.0,80.0,100.0,103.84988203702206,24.0
1507,5.641340326713148,5.641340326713148,5.641340326713148,5.641340326713148,84.0,84.0,84.0,83.99999999999999,6.0
1508,3.017926,5.104265701422781,19.97573242641656,9.365974709279781,48.0,80.0,300.0,104.82965576835583,32.0
1509,5.763544775135091,5.765415352194671,5.712836012293281,5.747265379874347,96.0,96.0,84.0,91.82069677307466,15.0
1510,4.590949,5.711347707246776,10.361079781200559,6.887792162815778,72.0,84.0,160.0,98.91084719540534,24.0
1511,5.038074,8.716516008531446,19.517545986184047,11.090711998238497,80.0,140.0,300.0,149.7774477443701,96.0
1512,13.736757659098526,13.736757659098526,6.522979,11.33216477273235,216.0,216.0,100.0,167.09719801006,94.0
1513,10.5798381968748,10.5798381968748,10.5798381968748,10.5798381968748,160.0,160.0,160.0,159.99999999999994,4.0
1514,9.675875074253492,9.675875074253492,10.728148711312498,10.02663295327316,144.0,144.0,160.0,149.1471602857852,52.0
1515,5.8511920741142145,5.8511920741142145,14.470565,8.72431638274281,96.0,96.0,216.0,125.795586922027,30.0
1516,6.365603571867871,6.365603571867871,5.8751443980012095,6.202117180578984,96.0,96.0,96.0,95.99999999999997,12.0
1517,10.280164613898359,10.280164613898359,10.280164605183323,10.280164610993348,160.0,160.0,160.0,159.99999999999994,31.0
1518,4.052025,4.052025,4.052025,4.052025,60.0,60.0,60.0,59.999999999999986,4.0
1519,9.59854356317676,9.59854356317676,9.598543966017868,9.59854369745713,144.0,144.0,144.0,143.99999999999997,20.0
1520,6.489522026600881,6.836856505595097,6.836820447066677,6.721066326420885,96.0,108.0,108.0,103.84196906213337,22.0
1521,2.973501,9.064934,10.618012,7.552149,48.0,140.0,160.0,102.44633319899951,28.0
1522,3.7008418377134142,3.7008418377134142,13.328174,6.909952558475609,56.0,56.0,200.0,85.59899844520633,6.0
1523,7.78711,7.78711,3.870913,6.481711,120.0,120.0,60.0,95.24406311809194,10.0
1524,7.423613,11.277746,12.573556,10.424971666666666,112.0,168.0,192.0,153.4415031731548,88.0
1525,5.20996,7.369539,13.068465005197398,8.549321335065798,80.0,112.0,196.0,120.64834264178546,36.0
1526,11.289992,7.025762,14.267125577233978,10.860959859077992,168.0,108.0,216.0,157.66268903596398,108.0
1527,9.841243,7.804601,8.65014197310183,8.765328657700609,160.0,120.0,128.0,134.94922644827983,52.0
1528,6.388292322664172,6.388292322664172,5.388508824282002,6.055031156536781,96.0,96.0,80.0,90.33945877257871,14.0
1529,6.426245,7.400523,14.256616,9.361127999999999,96.0,112.0,216.0,132.42836046629375,56.0
1530,12.71013182900024,12.71013182900024,3.935278,9.785180552666827,192.0,192.0,60.0,130.29204559655548,36.0
1531,7.800627728416861,7.800627728416861,7.8344850812893245,7.811913512707682,120.0,120.0,120.0,119.99999999999997,14.0
1532,11.309593,3.408284,11.801324,8.839733666666666,168.0,56.0,180.0,119.1946066055122,28.0
1533,7.0139330295414855,6.999408584228599,5.601642474752382,6.538328029507489,108.0,108.0,84.0,99.32127034972032,18.0
1534,10.120328020459613,10.120328020459613,6.670551612964628,8.970402551294619,160.0,160.0,100.0,136.79807573413572,22.0
1535,6.374609,8.970243,9.85701,8.400620666666667,96.0,140.0,160.0,129.07429168196347,32.0
1536,5.485180036728785,5.485180036728785,5.485180036728785,5.485180036728785,84.0,84.0,84.0,83.99999999999999,4.0
1537,4.704555991749805,4.704555991749805,10.410545,6.606552327833204,72.0,72.0,160.0,93.9568233880527,6.0
1538,5.663017,9.146199665798795,11.513120812196838,8.77411249266521,84.0,140.0,180.0,128.3984976678095,36.0
1539,5.900519,6.874441494972592,8.162266607739973,6.979075700904189,96.0,108.0,128.0,109.89256728511982,25.0
1540,7.087867,7.236100391987386,10.807516207887454,8.37716119995828,108.0,108.0,160.0,123.11826816072215,28.0
1541,3.307725,3.3077153287447514,10.762535,5.7926584429149175,56.0,56.0,160.0,79.46307107034147,6.0
1542,5.438448049885555,10.892247734171583,15.736542586386024,10.689079456814389,80.0,168.0,240.0,147.75318003582663,76.0
1543,6.63701225023135,6.63701225023135,6.63701225023135,6.63701225023135,100.0,100.0,100.0,99.99999999999997,13.0
1544,9.81590427643857,9.81590427643857,14.538391798825893,11.39006678390101,160.0,160.0,216.0,176.8335119347385,46.0
1545,7.214721538198478,7.214721538198478,4.163357,6.197600025465651,108.0,108.0,64.0,90.71431559243085,9.0
1546,5.9813836397182385,5.9813836397182385,5.9813836397182385,5.9813836397182385,96.0,96.0,96.0,95.99999999999997,5.0
1547,6.621015,8.15325,17.669218,10.814494333333334,100.0,128.0,280.0,153.03449462179108,56.0
1548,7.163149614481188,7.163149614481188,7.163149614481188,7.163149614481188,108.0,108.0,108.0,107.99999999999997,4.0
1549,5.944957,5.953166855098637,9.934860995753237,7.277661616950624,96.0,96.0,160.0,113.82058574368197,28.0
1550,4.187477,4.187477,6.10570018039471,4.826884726798237,64.0,64.0,96.0,73.26171152341323,5.0
1551,21.560379,5.991736,7.6262805922830434,11.726131864094349,320.0,96.0,120.0,154.47830153690072,88.0
1552,6.48343,6.074048,6.246725765186111,6.268067921728703,96.0,96.0,96.0,95.99999999999997,6.0
1553,8.476324,8.47363,8.474385000625945,8.474779666875314,128.0,128.0,128.0,127.99999999999997,56.0
1554,5.515937883411034,6.325070479179658,5.864243747779334,5.901750703456675,84.0,96.0,96.0,91.82069677307466,20.0
1555,5.901028,5.95171662578159,9.545746101396686,7.132830242392759,96.0,96.0,144.0,109.89256728511982,28.0
1556,7.309600158621058,7.309600158621058,9.709427206234825,8.109542507825646,108.0,108.0,144.0,118.86938096020653,40.0
1557,8.550653396159266,8.550653396159266,8.550653396159266,8.550653396159266,128.0,128.0,128.0,127.99999999999997,20.0
1558,10.190362907361495,10.190362907361495,10.190362907361495,10.190362907361495,160.0,160.0,160.0,159.99999999999994,24.0
1559,4.677859,6.284768,10.95634,7.306322333333334,72.0,96.0,168.0,105.10845935730931,28.0
1560,2.761628,2.761628,7.348035,4.290430333333333,48.0,48.0,112.0,63.66491532634225,4.0
1561,6.736631643006838,6.736631643006838,5.490467665256303,6.321243650423327,100.0,100.0,84.0,94.35387960633064,16.0
1562,11.667051,8.540302,13.607435407113458,11.271596135704486,180.0,128.0,216.0,170.73087861552295,70.0
1563,7.049766,8.280271,13.428954,9.586330333333335,108.0,128.0,200.0,140.35285143421754,56.0
1564,4.479889,4.479889,4.479889,4.479889,72.0,72.0,72.0,71.99999999999999,4.0
1565,5.8451282681611865,7.304396232656605,7.476185587642203,6.875236696153331,96.0,108.0,112.0,105.10845935730931,28.0
1566,5.256757,6.702432,17.00197646376012,9.653721821253372,80.0,100.0,252.0,126.32719195312755,42.0
1567,4.99065,4.991409471732909,10.018222758893366,6.666760743542092,80.0,80.0,160.0,100.79368399158983,19.0
1568,6.356810070581706,6.356810070581706,6.356810533872235,6.356810225011881,96.0,96.0,96.0,95.99999999999997,19.0
1569,8.240095297787398,8.240095297787398,10.352461450148462,8.94421734857442,128.0,128.0,160.0,137.8838201620405,44.0
1570,6.422646749007219,6.422646749007219,12.65584547395807,8.500379657324169,96.0,96.0,192.0,120.95242078990779,24.0
1571,8.585971,8.587850579659907,8.97482040324039,8.7162139943001,128.0,128.0,140.0,131.8811295938738,36.0
1572,8.534745,8.543349,8.543349,8.540481,128.0,128.0,128.0,127.99999999999997,64.0
1573,3.61776,3.61776,18.413984,8.549834666666667,56.0,56.0,280.0,95.75865301389501,17.0
1574,4.1025884942743165,4.1025884942743165,12.88514,7.030105662849544,64.0,64.0,192.0,92.30397249967412,6.0
1575,6.573826080694408,6.573826080694408,6.573826080694408,6.573826080694407,100.0,100.0,100.0,99.99999999999997,10.0
1576,5.789418139120545,5.789418139120545,4.599362,5.392732759413697,96.0,96.0,72.0,87.22178845594269,4.0
1577,4.424223,4.424223,2.550356,3.7996006666666666,72.0,72.0,40.0,59.189089783931266,8.0
1578,8.374535042691804,8.374535042691804,8.37453476290128,8.374534949428297,128.0,128.0,128.0,127.99999999999997,56.0
1579,5.500769995123956,5.500821610838239,25.57989709258978,12.193829566183991,84.0,84.0,384.0,139.41085760552886,56.0
1580,10.739905,6.025464319637118,4.154167,6.973178773212372,160.0,96.0,64.0,99.43144019052346,15.0
1581,11.901362850657188,11.901362850657188,11.901362850657188,11.901362850657188,180.0,180.0,180.0,179.99999999999994,4.0
1582,5.042703,5.2348072747929315,12.53016417713076,7.60255815064123,80.0,80.0,192.0,107.10927201314709,24.0
1583,4.90799698563039,6.44730920027363,7.920310423604557,6.425205536502859,80.0,96.0,120.0,97.31523192917437,10.0
1584,7.959504,8.940796,12.980535537297527,9.96027851243251,120.0,140.0,196.0,148.7721996855655,32.0
1585,3.167148324287481,3.167148324287481,13.177621,6.503972549524987,48.0,48.0,196.0,76.7207515865774,6.0
1586,6.001747644130416,6.001747644130416,6.001746881585477,6.001747389948769,96.0,96.0,96.0,95.99999999999997,20.0
1587,7.913722,5.904886,5.947493371795634,6.588700457265212,120.0,96.0,96.0,103.41286512153039,16.0
1588,4.330987,5.390740186024921,5.39074,5.037489062008308,64.0,80.0,80.0,74.26542133780444,6.0
1589,4.123178,8.171452,8.17631494847312,6.8236483161577075,64.0,128.0,128.0,101.59366732596474,26.0
1590,5.43651270540684,5.43651270540684,5.43651270540684,5.43651270540684,80.0,80.0,80.0,79.99999999999999,4.0
1591,9.235091,9.644145,13.827391,10.902209,140.0,144.0,216.0,163.29821078288077,88.0
1592,6.075123305865075,6.075123305865075,6.075124021554211,6.07512354442812,96.0,96.0,96.0,95.99999999999997,10.0
1593,3.162399,3.7934785917574385,3.793478,3.583118530585813,48.0,56.0,56.0,53.19519808920779,3.0
1594,9.211478361586266,9.211478361586266,7.6239844057029,8.682313709625143,140.0,140.0,120.0,132.98799522301948,36.0
1595,5.069402123421953,5.347971648046201,16.92883974357546,9.115404505014537,80.0,80.0,252.0,117.27177671025899,32.0
1596,6.047503278284023,5.989852967609806,8.64540707867322,6.8942544415223495,96.0,96.0,128.0,105.66167196462803,28.0
1597,8.447575,10.14502,11.618841792686222,10.070478930895408,128.0,160.0,180.0,154.47830153690072,66.0
1598,3.619031,6.031744,11.65355,7.101441666666666,56.0,96.0,180.0,98.91084719540534,24.0
1599,4.064866,4.064866,8.28394693080068,5.471226310266893,60.0,60.0,128.0,77.23915076845036,6.0
1600,10.312795035754467,10.312795035754467,8.435980022176084,9.68719003122834,160.0,160.0,128.0,148.53084267560888,42.0
1601,10.312715872139503,10.312715872139503,10.312715872139503,10.312715872139503,160.0,160.0,160.0,159.99999999999994,12.0
1602,11.949910317885278,11.949910317885278,6.789592,10.229804211923518,180.0,180.0,100.0,147.97272445982816,80.0
1603,2.9692849963302614,6.669421676186624,6.664100856950921,5.434269176489269,48.0,100.0,100.0,78.29735282337725,13.0
1604,3.856424,3.912136,11.855544,6.541367999999999,60.0,60.0,180.0,86.53497421844448,13.0
1605,6.434488,7.56127,19.095136,11.030298,96.0,112.0,288.0,145.75627065003175,68.0
1606,9.45692124347713,9.45692124347713,8.082801369709701,8.998881285554653,140.0,140.0,120.0,132.98799522301948,36.0
1607,3.9007235168494065,3.9007235168494065,3.9007235168494065,3.9007235168494065,60.0,60.0,60.0,59.999999999999986,3.0
1608,4.420735,7.897987,15.011548,9.11009,72.0,120.0,224.0,124.61985844442647,34.0
1609,9.27955220114419,9.27955220114419,16.482434,11.680512800762793,140.0,140.0,252.0,170.30165587605515,54.0
1610,3.887535,8.551941,8.565409563280031,7.001628521093344,60.0,128.0,128.0,99.43144019052346,23.0
1611,9.604585593979262,9.604585593979262,5.596604,8.268591729319509,144.0,144.0,84.0,120.31915043915,36.0
1612,8.536680227367837,8.536680227367837,8.536680227367837,8.536680227367837,128.0,128.0,128.0,127.99999999999997,12.0
1613,6.301680771136301,6.301680771136301,10.393848327507767,7.665736623260123,96.0,96.0,160.0,113.82058574368197,28.0
1614,3.528488,3.528488,3.528488,3.528488,56.0,56.0,56.0,55.999999999999986,2.0
1615,8.046204,8.046204,8.046204,8.046204,120.0,120.0,120.0,119.99999999999997,32.0
1616,11.031285403820716,11.031285403820716,8.95050136067606,10.337690722772498,168.0,168.0,140.0,158.09405285201274,62.0
1617,5.98892434363793,5.98892434363793,5.98892434363793,5.98892434363793,96.0,96.0,96.0,95.99999999999997,8.0
1618,10.75561327981301,10.75561327981301,10.75561327981301,10.75561327981301,160.0,160.0,160.0,159.99999999999994,4.0
1619,8.045163,7.775287,12.084791,9.301747,120.0,120.0,180.0,137.36570910639978,28.0
1620,5.459884666999295,5.459884666999295,5.459884666999295,5.459884666999295,84.0,84.0,84.0,83.99999999999999,4.0
1621,8.56037456300675,8.56037456300675,8.699443,8.606730708671167,128.0,128.0,140.0,131.8811295938738,28.0
1622,3.9201020689585366,3.920489043387572,3.9201620542290083,3.920251055525039,60.0,60.0,60.0,59.999999999999986,5.0
1623,4.558525,9.072015,9.072015,7.567518333333333,72.0,140.0,140.0,112.16641926408762,10.0
1624,5.711727,6.808793,10.698376943365288,7.739632314455096,84.0,108.0,160.0,113.22465552759677,20.0
1625,5.13992,6.365197,11.020118,7.508411666666667,80.0,96.0,168.0,108.86547385525385,32.0
1626,5.215998,5.215998,5.215998,5.215998,80.0,80.0,80.0,79.99999999999999,5.0
1627,6.93941841535701,6.93941841535701,6.939418375699003,6.939418402137675,108.0,108.0,108.0,107.99999999999997,4.0
1628,6.393728,6.393728,6.393728,6.393728,96.0,96.0,96.0,95.99999999999997,15.0
1629,8.053629223255502,8.053629223255502,8.053629223255502,8.053629223255502,120.0,120.0,120.0,119.99999999999997,14.0
1630,8.088494797115345,8.36405459444228,10.392504164777081,8.948351185444901,120.0,128.0,160.0,134.94922644827983,50.0
1631,7.012798834707366,7.012798834707366,5.57825,6.534615889804911,108.0,108.0,84.0,99.32127034972032,14.0
1632,9.197602286457323,9.197602286457323,9.197602286457323,9.197602286457323,140.0,140.0,140.0,139.99999999999997,4.0
1633,5.538015745439065,5.538464073546473,7.587489059849312,6.221322959611617,84.0,84.0,112.0,92.45396296904953,14.0
1634,2.98448,7.795892287759818,11.20846298431792,7.329611757359245,48.0,120.0,168.0,98.91084719540534,28.0
1635,5.221328,8.46308,11.138025987206037,8.274144662402012,80.0,128.0,168.0,119.82195819549608,28.0
1636,3.676097779335718,3.676097779335718,11.912622,6.42160585289048,56.0,56.0,180.0,82.64492433172053,4.0
1637,8.509773807085239,7.718547940576712,9.371795983436312,8.533372577032756,128.0,120.0,140.0,129.07429168196347,25.0
1638,6.712380113017885,7.367194229267272,14.724199078165372,9.601257806816843,100.0,112.0,224.0,135.8799401793448,26.0
1639,8.781663,8.781663,8.781663,8.781663,140.0,140.0,140.0,139.99999999999997,40.0
1640,4.05929,4.05929,7.643990330037971,5.254190110012657,60.0,60.0,120.0,75.59526299369237,5.0
1641,9.850181,11.030223923593073,12.934443651045916,11.271616191546329,160.0,168.0,192.0,172.81316772084648,95.0
1642,6.184148018863876,6.184148018863876,6.184148018863876,6.184148018863876,96.0,96.0,96.0,95.99999999999997,10.0
1643,4.121539,5.480302,7.851048,5.817629666666666,64.0,84.0,120.0,86.40658386042324,12.0
1644,6.166429,6.166429,6.166429,6.166429,96.0,96.0,96.0,95.99999999999997,20.0
1645,2.846401538489607,2.850021290982578,5.832155338543119,3.8428593893384346,48.0,48.0,96.0,60.476210394953895,2.0
1646,9.612563463494013,9.612563463494013,6.995889,8.740338642329341,144.0,144.0,108.0,130.83268268391402,42.0
1647,4.764469,4.764469,4.764469,4.764469,72.0,72.0,72.0,71.99999999999999,5.0
1648,2.6582938833223464,2.6582938833223464,4.132649,3.1497455888815638,40.0,40.0,64.0,46.78428381140585,2.0
1649,4.840041265418303,4.840041265418303,4.840041265418303,4.840041265418303,72.0,72.0,72.0,71.99999999999999,4.0
1650,8.865748692175805,8.865748692175805,7.346516,8.35933779478387,140.0,140.0,112.0,129.96448734115776,12.0
1651,3.523455,3.589589,5.294251,4.135765,56.0,56.0,80.0,63.06988130484193,6.0
1652,4.695328011290372,4.695328011290372,9.004976,6.131877340860247,72.0,72.0,140.0,89.86646864662207,18.0
1653,6.10249191479063,6.10249191479063,11.191879,7.798954276527087,96.0,96.0,168.0,115.68682868041101,11.0
1654,5.403833058407522,5.403833058407522,5.403833058407522,5.403833058407522,80.0,80.0,80.0,79.99999999999999,4.0
1655,7.8100664763656145,7.8100664763656145,7.810066475291103,7.810066476007445,120.0,120.0,120.0,119.99999999999997,5.0
1656,5.807467672996983,10.17609743533905,5.805595742091418,7.26305361680915,96.0,160.0,96.0,113.82058574368197,28.0
1657,5.370731,8.321029,11.88280363575924,8.52485454525308,80.0,128.0,180.0,122.60950918296847,48.0
1658,5.871042801525808,5.871042580462263,5.871043806558507,5.87104306284886,96.0,96.0,96.0,95.99999999999997,10.0
1659,5.096923391087215,5.0958536090556015,5.157293003102888,5.116690001081902,80.0,80.0,80.0,79.99999999999999,12.0
1660,3.833668,3.851726,17.032141,8.239178333333333,60.0,60.0,256.0,97.31523192917437,12.0
1661,7.412698191753526,7.412698191753526,5.938499,6.921298461169017,112.0,112.0,96.0,106.39039617841559,8.0
1662,6.609486,6.609486,6.609486,6.609486,100.0,100.0,100.0,99.99999999999997,20.0
1663,7.184855,10.24580153590533,12.312780322590385,9.914478952831905,108.0,160.0,192.0,149.1471602857852,60.0
1664,4.028889,4.028889,4.028889,4.028889,60.0,60.0,60.0,59.999999999999986,5.0
1665,3.6937541864544805,10.223847655895945,5.328034497618142,6.4152121133228555,56.0,160.0,80.0,89.49511536651173,16.0
1666,5.106711564482667,5.106711564482667,5.4356847190772575,5.216369282680863,80.0,80.0,80.0,79.99999999999999,8.0
1667,6.068167,7.130300302520574,10.356140414013563,7.851535905511379,96.0,108.0,160.0,118.37817956786253,39.0
1668,5.88971016939136,5.88971016939136,5.88971016939136,5.88971016939136,96.0,96.0,96.0,95.99999999999997,10.0
1669,5.502672593725525,5.502672593725525,15.249174913613162,8.751506700354737,84.0,84.0,240.0,119.1946066055122,28.0
1670,14.476625222393892,14.476625222393892,14.476625222393892,14.476625222393892,216.0,216.0,216.0,215.99999999999994,40.0
1671,5.211977296067683,5.211977296067683,7.039986717673337,5.821313769936235,80.0,80.0,108.0,88.41675596736926,12.0
1672,7.119654533014365,7.119654533014365,7.119654533014365,7.119654533014365,108.0,108.0,108.0,107.99999999999997,22.0
1673,5.168933,5.912656939602787,7.675687166841415,6.2524257021480665,80.0,96.0,120.0,97.31523192917437,24.0
1674,5.168314,5.168314,5.168314,5.168314,80.0,80.0,80.0,79.99999999999999,4.0
1675,5.022114117445859,5.022114117445859,9.079482880265152,6.374570371718956,80.0,80.0,140.0,96.40569056700917,7.0
1676,11.18288979331635,11.18288979331635,11.18288979331635,11.18288979331635,168.0,168.0,168.0,167.99999999999994,40.0
1677,6.697841091194684,6.697841091194684,7.824411,7.07336439412979,100.0,100.0,120.0,106.26585691826108,18.0
1678,8.699219359313686,8.699219359313686,8.699219359313686,8.699219359313686,140.0,140.0,140.0,139.99999999999997,10.0
1679,5.256926,9.116833217568972,11.601557186752519,8.658438801440496,80.0,140.0,180.0,126.32719195312755,48.0
1680,5.225458541778033,5.225458541778033,14.198958,8.216625027852022,80.0,80.0,216.0,111.39813200670666,30.0
1681,4.334885595152195,4.334885595152195,4.334885595152195,4.334885595152195,64.0,64.0,64.0,63.999999999999986,4.0
1682,11.864327141706141,11.864327141706141,7.093784283568609,10.274146188993631,180.0,180.0,108.0,151.81787975431482,54.0
1683,4.845778,6.834788,8.699361,6.793309,72.0,108.0,140.0,102.87142658776072,24.0
1684,4.473863,7.181522,7.689106,6.448163666666666,72.0,108.0,120.0,97.71903419741662,12.0
1685,6.083469,7.106131,8.451047,7.213549,96.0,108.0,128.0,109.89256728511982,20.0
1686,6.183968548697835,6.180609949719041,9.14637908291281,7.170319193776561,96.0,96.0,140.0,108.86547385525385,15.0
1687,4.81596993637315,4.81596993637315,4.81596993637315,4.81596993637315,72.0,72.0,72.0,71.99999999999999,4.0
1688,14.71333175204437,14.71333175204437,4.523922,11.316861834696248,224.0,224.0,72.0,153.4415031731548,20.0
1689,5.6665274702590125,5.6665274702590125,5.6665274702590125,5.6665274702590125,84.0,84.0,84.0,83.99999999999999,10.0
1690,9.88605991050737,9.88605991050737,8.474979,9.415699607004912,160.0,160.0,128.0,148.53084267560888,22.0
1691,8.252255748712106,8.252255748712106,8.252255748712106,8.252255748712106,128.0,128.0,128.0,127.99999999999997,10.0
1692,5.693289,9.214281,15.232575,10.046715,84.0,140.0,240.0,141.3208327221578,48.0
1693,4.273991,9.037106,11.277488,8.196195000000001,64.0,140.0,168.0,114.60558010650705,12.0
1694,6.919758,5.223389,9.339675445455693,7.160940815151897,108.0,80.0,140.0,106.54848020911206,26.0
1695,5.9545942168831285,5.9545942168831285,5.954594567389874,5.95459433371871,96.0,96.0,96.0,95.99999999999997,14.0
1696,5.418578237289649,6.282529184402408,6.768777449749254,6.1566282904804375,80.0,96.0,100.0,91.57713940426653,14.0
1697,4.021012,12.25525,14.476692,10.250984666666666,60.0,192.0,216.0,135.50918815886806,28.0
1698,4.902485,4.902485,4.902485,4.902485,72.0,72.0,72.0,71.99999999999999,5.0
1699,5.489158219479741,5.489158219479741,5.489158219479741,5.489158219479741,84.0,84.0,84.0,83.99999999999999,4.0
1700,9.065794845684795,9.065794845684795,9.06579552226902,9.06579507121287,140.0,140.0,140.0,139.99999999999997,36.0
1701,5.980908367098095,6.177369919518581,6.745095444462517,6.301124577026397,96.0,96.0,100.0,97.31523192917437,24.0
1702,3.295142,5.048149,11.842448,6.728579666666666,56.0,80.0,180.0,93.07867085802245,16.0
1703,5.696276,7.23582,12.220707546722695,8.384267848907564,84.0,108.0,192.0,120.31915043915,36.0
1704,15.65696797034726,15.65696797034726,3.887214,11.733716646898174,240.0,240.0,60.0,151.19052598738475,54.0
1705,9.851580891950388,9.851580891950388,6.343557,8.682239594633591,160.0,160.0,96.0,134.94922644827983,32.0
1706,6.323803856987344,6.323803988802468,10.267570942369037,7.638392929386282,96.0,96.0,160.0,113.82058574368197,19.0
1707,5.975180612555323,5.975180612555323,5.975180612555323,5.975180612555323,96.0,96.0,96.0,95.99999999999997,12.0
1708,4.096366,8.532385,16.522027,9.716926,60.0,128.0,252.0,124.61985844442647,24.0
1709,9.316177294901435,9.316177294901435,7.189907,8.60742052993429,140.0,140.0,108.0,128.3984976678095,24.0
1710,9.634139148163731,9.634139148163731,7.239823,8.836033765442489,144.0,144.0,108.0,130.83268268391402,16.0
1711,6.017287,8.94602656247342,9.471893769383765,8.145069110619062,96.0,140.0,140.0,123.45511872634336,45.0
1712,3.863904,3.863904,12.588149,6.771985666666666,60.0,60.0,192.0,88.41675596736926,14.0
1713,7.070986427986197,7.070986427986197,4.125164,6.089045618657465,108.0,108.0,64.0,90.71431559243085,9.0
1714,9.525818374498067,9.525818374498067,8.010098301846863,9.020578350281,144.0,144.0,120.0,135.50918815886806,36.0
1715,7.217874152971081,7.217874152971081,7.217874152971081,7.217874152971081,108.0,108.0,108.0,107.99999999999997,24.0
1716,4.838280997084192,11.542719971979784,12.124572009125476,9.501857659396483,72.0,180.0,180.0,132.62513395105387,66.0
1717,7.643784552482494,7.643784552482494,7.519821347979285,7.602463484314757,120.0,120.0,112.0,117.27177671025899,24.0
1718,7.296810689670454,7.296810689670454,7.312190045379359,7.301937141573422,108.0,108.0,108.0,107.99999999999997,18.0
1719,10.217222850906797,8.905427209138033,7.051062871144747,8.724570977063193,160.0,140.0,108.0,134.24267304976757,28.0
1720,5.706032,15.398993652639286,11.179005725957072,10.761343792865452,84.0,240.0,168.0,150.17579389622333,64.0
1721,12.521314692109812,9.396880100682354,8.984651976396027,10.30094892306273,192.0,140.0,140.0,155.54370280059075,28.0
1722,8.859466660091735,8.859466660091735,13.054953635339576,10.257962318507682,140.0,140.0,196.0,156.6164518913955,48.0
1723,7.4508506214000825,7.4508506214000825,7.4508506214000825,7.4508506214000825,112.0,112.0,112.0,111.99999999999997,21.0
1724,16.802493845428096,16.802493845428096,16.802493845428096,16.802493845428096,252.0,252.0,252.0,251.99999999999991,10.0
